Txn Hash,Method,TimeStamp,From,To,TokenID,Contract Address,Value,Type,Market Place
0xbdea069303a9e34136f03d3585f97f5aeb110338854c90c2141461f6d9f16158,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,0x5c1f0b67c6a7561c7d11b72cd1add95e6f0fdad4,1968,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xbdea069303a9e34136f03d3585f97f5aeb110338854c90c2141461f6d9f16158,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,0x5c1f0b67c6a7561c7d11b72cd1add95e6f0fdad4,1967,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xbdea069303a9e34136f03d3585f97f5aeb110338854c90c2141461f6d9f16158,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,0x5c1f0b67c6a7561c7d11b72cd1add95e6f0fdad4,1966,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xbdea069303a9e34136f03d3585f97f5aeb110338854c90c2141461f6d9f16158,Mint,2021-07-25 16:29:16,Black Hole: 0x000…000,0x5c1f0b67c6a7561c7d11b72cd1add95e6f0fdad4,1965,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.35,Minting,None
0xb980f849824fede492b569ca5f076c36cbdfe403c8ab5cdddf9ccafddf69fac9,Mint,2021-07-25 16:29:08,Black Hole: 0x000…000,0x549e1eb7b4de1f310583319f3ade374a3b5a9ff6,1964,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.07,Minting,None
0xe7b2d427724044b881e4fed153f0bee6f0e0e1416503f0ba9da7eca985668364,Mint,2021-07-25 16:29:08,Black Hole: 0x000…000,wyattape.eth,1963,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.07,Minting,None
0x1e408eab67212535883f56f2ee3996b9e5efa4dc64778c429d05d6f2cd9e2a7c,Mint,2021-07-25 16:29:08,Black Hole: 0x000…000,0xfcfb2048cb9ec66726af993a7cd84135c50c13dd,1962,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.07,Minting,None
0x8678c8088e52178925afe3fcfb869a2ad4b2be082b40cb76f090e94e39c2b6f2,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xade44991d931ca62e4b56f59a7a8e9160067f48a,1961,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,0.07,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1960,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1959,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1958,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
0x7a6f1f8b52acc99248a82ecf65c85b8bb47bd8f836fb54005c3b798d52eb61cd,Mint,2021-07-25 16:28:51,Black Hole: 0x000…000,0xe64fa268f8bd34698a03ee2d177f741c16ec2be0,1957,0x24d0cbD0D5D7b50212251c5dc7cb810E7aF71F6a,1.4,Minting,None
